Time,u[time],Voltage,u[Voltage]
(sec),(sec),(V),(V)
0.0005775839999999999,0.0,2.108800000000001,0.0008952017773788213
0.000580784,0.0,2.0924000000000005,0.0008952017773788213
0.000583984,0.0,2.082,0.0008952017773788213
0.000587184,0.0,2.0688000000000004,0.0008952017773788213
0.000590384,0.0,2.0584000000000002,0.0008952017773788213
0.0005935840000000001,0.0,2.0380000000000003,0.0008952017773788213
0.0005967839999999999,0.0,2.0228,0.0008952017773788213
0.000599984,0.0,2.0148,0.0008952017773788213
0.000603184,0.0,2.0013999999999994,0.0008952017773788213
0.0006063840000000001,0.0,1.9855999999999998,0.0008952017773788213
0.0006095839999999999,0.0,1.9783999999999997,0.0008952017773788213
0.000612784,0.0,1.974,0.0008952017773788213
0.000615984,0.0,1.9616,0.0008952017773788213
0.0006191839999999999,0.0,1.9464,0.0008952017773788213
0.000622384,0.0,1.9364000000000001,0.0008952017773788213
0.000625584,0.0,1.9368,0.0008952017773788213
0.000628784,0.0,1.928,0.0008952017773788213
0.000631984,0.0,1.9143999999999999,0.0008952017773788213
0.000635184,0.0,1.9027999999999998,0.0008952017773788213
0.0006383839999999999,0.0,1.8968,0.0008952017773788213
0.0006415840000000001,0.0,1.8832,0.0008952017773788213
0.0006447839999999999,0.0,1.8616,0.0008952017773788213
0.0006479840000000001,0.0,1.8434,0.0008952017773788213
0.0006511840000000001,0.0,1.8388000000000004,0.0008952017773788213
0.000654384,0.0,1.8326000000000002,0.0008952017773788213
0.0006575839999999999,0.0,1.8200000000000005,0.0008952017773788213
0.0006607840000000001,0.0,1.8060000000000007,0.0008952017773788213
0.000663984,0.0,1.800800000000001,0.0008952017773788213
0.0006671840000000001,0.0,1.7948000000000008,0.0008952017773788213
0.000670384,0.0,1.7872000000000006,0.0008952017773788213
0.000673584,0.0,1.7704000000000002,0.0008952017773788213
0.000676784,0.0,1.7616,0.0008952017773788213
0.0006799839999999999,0.0,1.7552,0.0008952017773788213
0.000683184,0.0,1.7467999999999997,0.0008952017773788213
0.0006863840000000001,0.0,1.7348000000000001,0.0008952017773788213
0.000689584,0.0,1.7239999999999998,0.0008952017773788213
0.000692784,0.0,1.7179999999999997,0.0008952017773788213
0.0006959840000000001,0.0,1.7132000000000003,0.0008952017773788213
0.0006991839999999999,0.0,1.7046000000000001,0.0008952017773788213
0.000702384,0.0,1.6912,0.0008952017773788213
0.000705584,0.0,1.6824000000000001,0.0008952017773788213
0.0007087840000000001,0.0,1.6794000000000002,0.0008952017773788213
0.0007119840000000001,0.0,1.6710000000000003,0.0008952017773788213
0.000715184,0.0,1.6520000000000004,0.0008952017773788213
0.000718384,0.0,1.6332000000000004,0.0008952017773788213
0.0007215839999999999,0.0,1.6232000000000004,0.0008952017773788213
0.000724784,0.0,1.6190000000000009,0.0008952017773788213
0.000727984,0.0,1.6152000000000006,0.0008952017773788213
0.000731184,0.0,1.6004000000000003,0.0008952017773788213
0.000734384,0.0,1.5888000000000004,0.0008952017773788213
0.000737584,0.0,1.5820000000000005,0.0008952017773788213
0.0007407839999999999,0.0,1.5792000000000004,0.0008952017773788213
0.0007439839999999999,0.0,1.5748000000000004,0.0008952017773788213
0.000747184,0.0,1.5596,0.0008952017773788213
0.0007503840000000001,0.0,1.5503999999999996,0.0008952017773788213
0.0007535840000000001,0.0,1.5419999999999994,0.0008952017773788213
0.0007567839999999999,0.0,1.5367999999999995,0.0008952017773788213
0.0007599839999999999,0.0,1.5343999999999998,0.0008952017773788213
0.000763184,0.0,1.5179999999999998,0.0008952017773788213
0.0007663839999999999,0.0,1.5104,0.0008952017773788213
0.0007695840000000001,0.0,1.5042000000000002,0.0008952017773788213
0.0007727840000000001,0.0,1.4997999999999998,0.0008952017773788213
0.000775984,0.0,1.4905999999999997,0.0008952017773788213
0.000779184,0.0,1.4842000000000002,0.0008952017773788213
0.000782384,0.0,1.4635999999999998,0.0008952017773788213
0.000785584,0.0,1.4483999999999997,0.0008952017773788213
0.0007887840000000001,0.0,1.4417999999999995,0.0008952017773788213
0.000791984,0.0,1.4377999999999997,0.0008952017773788213
0.000795184,0.0,1.4315999999999998,0.0008952017773788213
0.0007983840000000001,0.0,1.4236000000000002,0.0008952017773788213
0.000801584,0.0,1.4104000000000005,0.0008952017773788213
0.0008047839999999999,0.0,1.4036000000000002,0.0008952017773788213
0.0008079840000000001,0.0,1.4000000000000004,0.0008952017773788213
0.000811184,0.0,1.3984000000000003,0.0008952017773788213
0.000814384,0.0,1.3922000000000005,0.0008952017773788213
0.000817584,0.0,1.3848000000000003,0.0008952017773788213
